item,itemLabel,startDate,endDate,sourceDate,psid
Q447898,Kwak Pom-gi,1998-09-05,2003-09-03,2022-09-12,Q447898-E139E56B-8848-4D8C-9680-E58F76C2D3CB
Q3183240,Jon Sung-hun,2003-09-03,2009-04-09,2022-09-12,Q3183240-95C40F8E-77F5-40D0-BD19-7E7AB901CEB2
Q3434055,Ro Tu-chol,2003-09-03,2009-04-09,2022-09-12,Q3434055-DAE597FE-0D2D-4584-8F61-8EDEE543B358
Q447898,Kwak Pom-gi,2003-09-03,2009-04-09,2022-09-12,Q447898-16A96A6D-6C78-4552-89E5-10F31D801E80
Q9353635,Thae Jong-su,2007-10-17,2009-04-09,2022-09-12,Q9353635-E3EFE4F2-61DE-43AC-B4B1-8357C73E4484
Q11261360,O Su-yong,2009-04-09,2010-06-07,2022-09-12,Q11261360-B0C68322-DD60-4863-84E9-1DE746543E6F
Q3434055,Ro Tu-chol,2009-04-09,2014-04-09,2022-09-12,Q3434055-B1420E07-DDA1-4622-875E-2B3D03FEA67D
Q447898,Kwak Pom-gi,2009-04-09,2010-06-07,2022-09-12,Q447898-979659AC-F4A2-4E5E-BA6C-1E96F753E827
Q9353635,Thae Jong-su,2009-04-09,2014-04-09,2022-09-12,Q9353635-0DC7265D-C059-47CF-9055-15F00EEFE050
Q10855116,Kang Nung-su,2010-06-07,2014-04-09,2022-09-12,Q10855116-299AE639-FC94-4581-8872-2C434772927A
Q10855805,Kim Rak-hui,2010-06-07,2012,2022-09-12,Q10855805-935018DE-771A-461D-9A0C-3883967D8381
Q11732843,Jon Ha-chol,2010-06-07,2012-06,2022-09-16,Q11732843-9A64CEA5-B843-4D84-A021-6C8F220DCF76
Q2194140,Han Kwang-bok,2010-06-07,2012-10,2022-09-12,Q2194140-1B898C0D-9E84-4381-8C67-09E56E609F5D
Q9310192,Ri Thae-nam,2010-06-07,2011-04-07,2022-09-12,Q9310192-F9AA7768-318E-4F19-87DA-9E52A86F1022
Q705608,Kang Sok-ju,2010-09-23,2014-04-09,2022-09-12,Q705608-1F21BAB8-A0C8-4F62-B5AD-46376E96B002
Q12594370,Ri Mu-yong,2011-05-31,2014-04-09,2022-09-12,Q12594370-DD9F766B-6DEB-498D-8EDC-DF0E709B630B
Q16177115,Kim Yong-jin,2012-01,2014-04-09,2022-09-12,Q16177115-BBC9532D-B038-4E1E-B401-67FD48D3B2B6
Q16905320,Ri Chol-man,2012-04-13,2014-04-09,2022-09-12,Q16905320-DE46C195-3E08-4F2A-B12F-E51C69B277C3
Q3183240,Jon Sung-hun,2012-08-18,2014-04-09,2022-09-12,Q3183240-64F539DF-4544-43F1-B0B7-2BD4B6BB852F
Q12594370,Ri Mu-yong,2014-04-09,2019-04-11,2022-09-12,Q12594370-317E6992-34C0-419F-B80D-91BF20F744D3
Q16177115,Kim Yong-jin,2014-04-09,2016,2022-09-12,Q16177115-7B5FDECD-5D78-41C1-9FAE-6E0556559E71
Q16905320,Ri Chol-man,2014-04-09,2019-04-11,2022-09-12,Q16905320-E9585DCA-F0D1-4368-BD65-8DA7402B7188
