item,itemLabel,rank,pob,pobLabel,hasCountry,hasAdmin,hasref,refitem,exurl,wmurl,wmproj
Q30436217,Choe Son-hui,NormalRank,Q423,North Korea,true,false,true,false,false,true,true
Q310875,Kim Yong-il,NormalRank,Q423,North Korea,true,false,true,false,false,false,true
Q310889,Choe Yong-rim,NormalRank,Q10921798,Kankyō-hoku Prefecture,true,false,true,false,false,false,true
Q31180000,Im Chol-ung,,,,,,false,,,,
Q3183240,Jon Sung-hun,NormalRank,Q626052,South Hwanghae Province,true,true,true,false,false,true,true
Q335164,Hong Song-nam,NormalRank,Q213169,Chongju,true,true,true,false,false,true,true
Q3434055,Ro Tu-chol,NormalRank,Q109356,Hamhung,true,true,true,false,false,true,true
Q39670004,Yu Chol-u,,,,,,false,,,,
Q447898,Kwak Pom-gi,,,,,,false,,,,
Q483800,Ri Yong-ho,NormalRank,Q487587,Tongchon County,true,true,true,false,false,false,true
Q494061,Paek Nam-sun,NormalRank,Q196062,Kilju County,true,true,true,false,false,true,true
Q494061,Paek Nam-sun,NormalRank,Q109361,North Hamgyong Province,true,true,true,false,false,false,true
Q494800,Pak Pong-ju,NormalRank,Q109361,North Hamgyong Province,true,true,true,false,false,false,true
Q55708195,Ri Son-gwon,,,,,,false,,,,
Q55734042,Jong Kyong-thaek,NormalRank,Q272406,Chagang Province,true,true,true,false,false,true,true
Q56818408,Kim Kyong-jun,,,,,,false,,,,
Q56818426,Kim Kum-chol,,,,,,false,,,,
Q56818689,Kim Jae-ryong,NormalRank,Q272406,Chagang Province,true,true,true,false,false,true,true
Q56819749,Ri Chung-gil,,,,,,false,,,,
Q56820402,Pak Su-il,,,,,,false,,,,
Q56820559,Pak Hun,,,,,,false,,,,
Q56825043,Jon Kwang-ho,,,,,,false,,,,
Q57063516,Ko Kil-son,,,,,,false,,,,
Q57064523,Kim Il-guk,,,,,,false,,,,
Q57064533,Kim Jae-song,,,,,,false,,,,
Q57069172,Song Chun-sop,,,,,,false,,,,
Q57071116,Wang Chang-uk,,,,,,false,,,,
Q57075870,Han Ryong-guk,,,,,,false,,,,
Q63773435,Kang Chol-gu,,,,,,false,,,,
Q63774198,Kim Chol-su,,,,,,false,,,,
Q63775001,Ri Kang-son,,,,,,false,,,,
Q63775066,Ri Chol-jin,,,,,,false,,,,
Q63776707,Yang Sung-ho,,,,,,false,,,,
Q63776950,Jang Ki-ho,,,,,,false,,,,
Q63777382,Jo Sok-ho,,,,,,false,,,,
Q63777865,Choe Kang,,,,,,false,,,,
Q705608,Kang Sok-ju,NormalRank,Q715926,Pyongwon County,true,true,false,,,,
Q710692,Choe Thae-bok,NormalRank,Q109386,Nampho,true,true,true,false,false,false,true
Q714509,Choe Ryong-hae,NormalRank,Q704821,Sinchon County,true,true,true,false,false,false,true
Q9310191,Ri Su-yong,NormalRank,Q109368,South Hamgyong Province,true,true,false,,,,
Q9310192,Ri Thae-nam,NormalRank,Q705815,Yomju County,true,true,true,false,false,false,true
Q9353635,Thae Jong-su,NormalRank,Q109361,North Hamgyong Province,true,true,true,false,false,false,true
Q97162070,Rim Kwang-il,,,,,,false,,,,
Q97165506,Pak Yong-il,NormalRank,Q423,North Korea,true,false,true,false,false,true,true
Q10665,Kim Jong-il,NormalRank,Q501499,Vyatskoye,true,true,true,false,true,false,false
Q10665,Kim Jong-il,NormalRank,Q196934,Ussuriysk,true,true,true,false,false,false,false
Q56226,Kim Jong-un,NormalRank,Q18808,Pyongyang,true,true,true,false,false,false,true
Q58214,Pak Ui-chun,NormalRank,Q18808,Pyongyang,true,true,true,false,false,false,true
