item,itemLabel,position,positionLabel,start,psid
Q56818408,Kim Kyong-jun,Q114593268,Minister of Land and Environment Protection,2021-01-18,Q56818408-28A9624C-0FE7-4116-9F11-7ACD2F12EC90
Q56818426,Kim Kum-chol,Q114593614,Secretary General of the Cabinet,2021-01-18,Q56818426-1A3D6F4D-CD78-4A64-84C8-8347C87D8F91
Q56820402,Pak Su-il,Q114594510,Minister of Social Security,2022-06,Q56820402-2011924c-41ae-d3b5-d939-50651456b549
Q56820559,Pak Hun,Q24863173,Vice Premier of North Korea,2021-01-18,Q56820559-86A87183-29FA-4B55-A0E6-4E00EB01CBBA
Q57063516,Ko Kil-son,Q114593431,Minister of Crude Oil of North Korea,2013-04,Q57063516-8BA78BAD-F550-4F32-9DE0-5EFE69C23A97
Q57064523,Kim Il-guk,Q114593684,Minister of Sports of the Democratic People's Republic of Korea,2021-01-18,Q57064523-DBC8F923-B2E3-4E17-8551-B719CFFAE1B4
Q57064533,Kim Jae-song,Q114593368,Minister of the Electronics Industry of North Korea,2021-01-18,Q57064533-C91F07A1-A799-40FE-A629-A6003DDCDB44
Q57069172,Song Chun-sop,Q114593389,Minister of Fisheries of North Korea,2021-01-18,Q57069172-02BC5D96-2139-42E8-B325-8F9926129C7B
Q57071116,Wang Chang-uk,Q113947153,Minister of Atomic Energy Industry,2021-01-18,Q57071116-16BC6B43-871E-4B8E-91BE-89C7233E560C
Q57075870,Han Ryong-guk,Q113947226,Minister of Forestry,2021-01-18,Q57075870-49E017DB-456A-45B0-B041-A8F1C7E3B871
Q63773435,Kang Chol-gu,Q114593697,Minister of Shipbuilding,2021-01-18,Q63773435-57F10C86-B479-4F70-A955-53D824A12690
Q63774198,Kim Chol-su,Q114593665,Minister of the Extraction Industry of North Korea,2021-01-18,Q63774198-D6CA9D78-F642-4851-BC63-09CE64B4EBCD
Q63775001,Ri Kang-son,Q114593693,Minister of Consumer Goods Industry,2021-01-18,Q63775001-41B42926-A898-4FBF-8BB4-828D8DB4A5E2
Q63775066,Ri Chol-jin,Q114595971,Chairperson of the National Quality Management Commission,2014,Q63775066-9d9b97da-4855-68b2-2f51-0958760d4360
Q63776707,Yang Sung-ho,Q24863173,Vice Premier of North Korea,2020-04,Q63776707-e56de6ee-4583-445b-abb5-a0c7cf0304fe
Q63776950,Jang Ki-ho,Q114595955,Chairperson of the National Censorship Committee,2019,Q63776950-e18263ad-426a-01eb-dbd9-a8dc7e1b079f
Q63777382,Jo Sok-ho,Q114595966,Chairperson of the Capital Construction Commission,2014-04,Q63777382-e01bd1df-4c2a-0ca6-3203-a01f1f6adeab
Q63777865,Choe Kang,Q114595950,Chairperson of the State Price Commission,2016-11,Q63777865-f0900621-4454-81c2-1c3c-a491a9071446
