item,itemLabel,startDate,endDate,sourceDate,psid
Q710692,Choe Thae-bok,1998-09-05,2019-04-11,,Q710692-0B55FBCA-E814-43FB-905E-F79837069CEF
Q16905281,Pak Thae-song,2019-04-11,,,Q16905281-7449d4e2-426c-09ca-aa02-ef7feffd468d
