who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
63784859,Ministry of Land and Maritime Transportation (North Korea),Minister of Land and Maritime Transport,2019-04-11,,,,,,0
63784859,,,2014-04-09,2019-04-11,,,,,1
63784859,,,2012-04-14,2014-04-09,Ra Ton-hui,Ra Ton-hui,,,2
63784859,,,,,,,,,3
