who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
61900255,,,,,,,,,0
61900255,Q96418064,Chairman of the Supreme People's Assembly,2019-04-11,,Q710692,Choe Thae-bok,,,1
61900255,South Pyongan Province,WPK Provincial Party Committee Secretary of South Pyongan Province,2014,2017,Hong In-bom,Hong In-bom,Kim Tu-il,Kim Tu-il,2
61900255,,,,,,,,,3
